description,homeTown,id,imgId,isVerified,memberSince,name,numFollowers,numStatus
"Virgo with Moon in Scorpio and Scorpio Rising. Politics, Music (mostly jazz), Art and ... NOT #GOP #Resist",,819644227,982279846536466432,False,Wed Sep 12 14:11:10 +0000 2012,black_cat46,4109,181310
Celebrating marine life and the people who protect it day by day.,,2577314017,1016019838609907718,False,Thu Jun 19 18:39:06 +0000 2014,Awesome Ocean,1930,11923
"Purchase #CBD, #Cannabis #Seeds, #Vapes & More. It's always 4:20 💨💨#mmj #thc #weed #hemp","Missouri, USA",785771255576141824,1015936117663772672,False,Tue Oct 11 09:17:21 +0000 2016,420 Stoners Corner,19500,122260
"Enjoy the best life has to offer: Cute Animals and Food!!!  Bringing you the best, cutest and most delicious content since 2016. We DO NOT own content posted.",,717858991921979393,1015905393732669440,False,Wed Apr 06 23:38:15 +0000 2016,Cute Animals & Food,1947,99412
"Photography Jobs - https://t.co/mdJgXDJJlA  Photographer, Twitter lover. We do not own the content, just sharing. twiwow@gmail.com for removal or submission.",New York， NY.,76655343,1015897370591145985,False,Wed Sep 23 14:23:09 +0000 2009,Cool Photos,5608,117760
"I like to drink,get drunk and smoke cigars... I think the world looks better through the bottom of a glass..anyone up for a drink should be in touch",Happy Hour,866352502358364160,1015551923594891265,False,Sun May 21 17:58:27 +0000 2017,Ernest Herringway,475,12987
"We have a youtube channel that brings you interesting, intellectual and crazy top 10's daily!",England,729641943291047936,1015778522189783040,False,Mon May 09 11:59:30 +0000 2016,Brain Gain,1131,20484
,"Kalamazoo, MI",989679871499620353,1015699167807791104,False,Fri Apr 27 01:37:23 +0000 2018,Margie Stone,5,17
Writer and lover of YA books. Developmental editor. Opinions mine.,"Cleveland, OH",893539950595100672,1015686597021523969,False,Fri Aug 04 18:31:40 +0000 2017,feels like spinning plates,473,19244
,Shanghai,507496097,1016226242612191232,False,Tue Feb 28 15:12:15 +0000 2012,Ken Wang,49,2076
"New York City girl now living in London. Advertising professional, blogger, and lover of all things girly. Oh, and I bleed Hoya Blue.","London, England",351688418,1016208978320257025,False,Tue Aug 09 16:14:59 +0000 2011,Kelly Donlin,2626,7580
"but they told me a man should be faithful n' walk when not able n' fight till the end...
but I'm only human. -MJJ.",México.,3223359552,1015168040973946880,False,Fri May 22 15:11:08 +0000 2015,skr4ex0,483,8220
1st on Trump🚂💨#MAGA #JESUS ✝️ No👉#fakenews from these guys 👉@infowars @varneyco @tuckercarlson @seanhannity @loudobbs @cvpayne @trishintel SDSU alum,"California, USA",759091893938499585,1015168040973946880,False,Fri Jul 29 18:23:05 +0000 2016,TRUMP FORCE ONE 🇺🇸,9167,127091
"lover of Azzurri 🇮🇹💙, Toronto Maple Leafs 🇨🇦 💙, Wrestling 🤼 💪, Cats😻, Italian 🇮🇹 Canadian 🇨🇦 ⛪Love @cw_spn #SPNfamily and @thexfiles #XfilesFamily","Ontario, Canada 🇨🇦",927516389837082625,1015168040973946880,False,Mon Nov 06 12:41:54 +0000 2017,Christopher 🇮🇹🇨🇦🇻🇦✝️☯️🏒⚽🥊🥋🍕🍝🍔🌮🍜🌭,770,22655
"I love all things SciFi. Star Trek is life! Stargate, Babylon 5, Earth: Final Conflict. Born in Virginia. Tap Dancer, Gay Guy. 
#TrekTodd🖖","Myrtle Beach, SC",1883294683,1015168040973946880,False,Thu Sep 19 14:04:34 +0000 2013,Trek Todd,5510,358753
"Still the earth turns around🌏

                                               ☠️NO DM☠️",🇯🇵🇷🇺,927467378828500992,1015168040973946880,False,Mon Nov 06 09:27:09 +0000 2017,mayu™️🖤🤘,6369,297425
tubasa_aoiです。仙台出身です。スポーツはゴルフ・テニス・ボーリングが好き・スケートも大好き！！音楽も大好き♪ 松村雄基さんの大ファンです♡低浮上中ですが、よろしくお願いします！,宮城県 仙台市,376643495,1015168040973946880,False,Tue Sep 20 07:42:58 +0000 2011,tubasa,555,24512
,,3033884637,1015168040973946880,False,Fri Feb 13 04:05:51 +0000 2015,Sheri Boswell,115,5923
,Mexico,101572491,1015168040973946880,False,Sun Jan 03 21:04:39 +0000 2010,caracolita marina,2016,143046
"Me gusta la gente con sentido del humor, alegre, optimista, con empuje y coraje. Una sonrisa a veces puede mucho.  * Pics from internet * RT ↔️",,842498792,1015168040973946880,False,Sun Sep 23 22:20:25 +0000 2012,Lucila Quanti,1623,79264
"I’m me... Scottish and oh so proud! Home, family, whisky. ☺️🥃😝🏴󠁧󠁢󠁳󠁣󠁴󠁿😻 #Independence 💙 ...It’s like Déjà Vu 💚🏴󠁧󠁢󠁳󠁣󠁴󠁿💚🏴󠁧󠁢󠁳󠁣󠁴󠁿💚",Scotland,941404317365436416,1015168040973946880,False,Thu Dec 14 20:27:34 +0000 2017,Dawnie Darko 🐰🦄 🏴󠁧󠁢󠁳󠁣󠁴󠁿,119,2593
"Weather, science, nature and more. Dutch and English tweets",Earth,863411510370029568,1016054990178267137,False,Sat May 13 15:12:00 +0000 2017,Buitengebieden,1985,4502
My Way Or The HighWay !!!,USA,726442202,1016038398199361536,False,Mon Jul 30 17:02:17 +0000 2012,Khati,3856,88811
Monterey's # 1 Whale Watching Company http://t.co/bJUIoVXb3X,Monterey California,45677104,1016009062415290369,False,Mon Jun 08 21:32:46 +0000 2009,Princess Monterey,2079,3740
旧次世代の党支持。閲覧注意。 無断フォロー、RT御免。挨拶無用。,,395182264,1016236522130075651,False,Fri Oct 21 08:13:08 +0000 2011,U-chan,1009,158117
@shetimfuk has my heart ❤️ 23||🇱🇧|| Music Teacher||Performer ♊️☼♋️☾♐️↟ Empath. Clairvoyant. Intuitive. I’m obsessed with Broadway. #Blacklivesmatter,"New York, NY",1685724138,1015963125957447680,False,Tue Aug 20 13:05:13 +0000 2013,Lauren🌙,800,94042
"| 20, R6 player | Xbox gt: Crystaltigerr 🖤 | @N3PKZ 💗 | @lBlackGuyI | @Demonic_Zeusyy | @KizaSwift","Wales, United Kingdom",3235745573,1016245644162424832,False,Tue May 05 12:11:15 +0000 2015,Jazz 🖤,482,2077
أحب تقديم المساعد للآخرين (ومحب للتطوع )منسق علاقات عامة و إعلام (جمعية تمكين الشرقية )و نائب رئيس فريق PUoRQفي المنظفة الشرقية,,1177957718,1016085610577252353,False,Thu Feb 14 07:17:37 +0000 2013,عبدالله بن عبدالعزيز,1803,5970
"Get your daily dose of entertainment about Bollywood, Hollywood, Indian Television & much more at KLB! Served hot! 
https://t.co/i0bbHLl54Z",India,2785678855,1016214201335836672,False,Tue Sep 02 10:00:13 +0000 2014,Kinky Little Boots,1962,14842
@bts_twt👉🏻2013.6.13~ing 5년동안 오래오래 보덴 사랑중💜💁🏻‍♀️#태형 없으면 못사는 사람💟,방탄소년단 보라해💜,2238842113,1016219381393547265,False,Tue Dec 10 08:43:50 +0000 2013,아기호랑이태태🐯,172,84100
"動画やUTAUやってたり アイコンはぽちとらむさんから
ほしいものリスト：https://t.co/5fo2KielFv",日本 東京,218494079,1015551889193046016,False,Mon Nov 22 14:09:09 +0000 2010,Tiger-K,943,155095
ヨークシャー・テリアの名前をつぶやくBOTです。日本のCHタイトルはJKCとNYCのものが混在しています。まだまだ準備中。※I tweet by the name of famous Yorkshire terriers.I learn the Pedigree of the Yorkshire terrier.,,3677108894,785503467741728769,False,Fri Sep 25 03:10:56 +0000 2015,Yorkie_Pedigree,32,9191
@bts_twt👉🏻2013.6.13~ing 5년동안 오래오래 보덴 사랑중💜💁🏻‍♀️#태형 없으면 못사는 사람💟,방탄소년단 보라해💜,2238842113,1016218747357417472,False,Tue Dec 10 08:43:50 +0000 2013,아기호랑이태태🐯,172,84100
@bts_twt👉🏻2013.6.13~ing 5년동안 오래오래 보덴 사랑중💜💁🏻‍♀️#태형 없으면 못사는 사람💟,방탄소년단 보라해💜,2238842113,1015255801022148608,False,Tue Dec 10 08:43:50 +0000 2013,아기호랑이태태🐯,172,84100
@bts_twt👉🏻2013.6.13~ing 5년동안 오래오래 보덴 사랑중💜💁🏻‍♀️#태형 없으면 못사는 사람💟,방탄소년단 보라해💜,2238842113,1016218069742452737,False,Tue Dec 10 08:43:50 +0000 2013,아기호랑이태태🐯,172,84100
@bts_twt👉🏻2013.6.13~ing 5년동안 오래오래 보덴 사랑중💜💁🏻‍♀️#태형 없으면 못사는 사람💟,방탄소년단 보라해💜,2238842113,1016198066129403904,False,Tue Dec 10 08:43:50 +0000 2013,아기호랑이태태🐯,172,84100
"動画やUTAUやってたり アイコンはぽちとらむさんから
ほしいものリスト：https://t.co/5fo2KielFv",日本 東京,218494079,1015833388911976449,False,Mon Nov 22 14:09:09 +0000 2010,Tiger-K,943,155095
"biggest and die 💓 #fan of tiger shroff 
                                wish me on 9 July🎂
                    upcoming 👇
#SOTY2
#HrithikVsTiger
#RamboRemake",,844583753972297728,1016245021765296129,False,Wed Mar 22 16:17:13 +0000 2017,íts чσur tígєr ™,236,1956
