description,homeTown,id,imgId,isVerified,memberSince,name,numFollowers,numStatus
🖖🏼,"Gilbert, Arizona",135720849,1007662291100229632,False,Thu Apr 22 02:52:16 +0000 2010,coffee bean,544,17853
Dubstep | Riddim | Witchcraft |LoveWins🏳️‍🌈👽🌀🌿 Snapchat: Savannah-joe. Instagram: savv_joe,"Denver, CO",925202167480311808,1007662291100229632,False,Tue Oct 31 03:26:00 +0000 2017,Sav🏳️‍🌈,353,3176
I’m obsessed w/ dogs :))),"Cynthiana, KY",736640679011569664,1007662291100229632,False,Sat May 28 19:29:58 +0000 2016,savannah!,174,764
SIU Track and Field 🐾 Philippians 4:13,"Carbondale, IL",2438766480,1007662291100229632,False,Fri Apr 11 16:34:35 +0000 2014,Savannah (nana),675,7191
♎️ | growing🐛...🦋 | 254,somewhere crying to frank,2232274982,1006000122617040896,False,Fri Dec 06 01:42:01 +0000 2013,savannah kiara🦄,520,23295
Always Strive And Prosper #ASAP,"Denton, TX",515983900,1007662291100229632,False,Mon Mar 05 23:41:47 +0000 2012,Savannah Partee,1471,14160
,,2956943970,1007662291100229632,False,Sat Jan 03 07:38:16 +0000 2015,sav🌻,327,1413
"I am a self taught photographer from Fort Wayne, Indiana.  I mainly concentrate on wildlife and nature, but will take pictures of anything that catches my eye.","Fort Wayne, Indiana  US",2956193787,1004149309284212736,False,Fri Jan 02 07:41:46 +0000 2015,Judy Whitton,6371,133325
無職１年生,文京区,97148534,656101017554030592,False,Wed Dec 16 06:08:03 +0000 2009,ホの字,713,81750
BUT BITCH I'M BOBBY WITH THAT TOOL,Grand Rapids,451253956,974288977397088261,False,Sat Dec 31 06:37:22 +0000 2011,Sensei Kal🥋,691,46115
"Promoting latest new, old & classic toys from worldwide sellers. Updated every few minutes. #Lego #Toys #Collectables, #eBay, #Advertisement, #Sponsored",,883554720228425728,1009152129171275776,False,Sat Jul 08 05:13:55 +0000 2017,BuyingToys,477,251153
"No more animal abuse. 
No more poaching. 
No more pool circus. 
No hunters ever. 
Anonymous supporter",,2237106438,874325205736452096,False,Mon Dec 09 06:03:59 +0000 2013,save cetaceans,7489,46164
,,937597026371604480,1009051940360245248,False,Mon Dec 04 08:18:45 +0000 2017,Black Rhino,77,79
,,889575772322619392,1009028029924958208,False,Mon Jul 24 19:59:26 +0000 2017,Stockio,81,936
I'm a guy who likes good things,The Space Between Spaces,3045173800,1008926638074093568,False,Thu Feb 19 22:45:47 +0000 2015,Miles MRohales,212,24040
Curious by nature. Practical by design.,Planet Earth,16550480,1009060995262746624,True,Wed Oct 01 21:12:50 +0000 2008,MotherNatureNetwork,199366,47834
DHS East,"Pennsylvania, USA",918558111295733761,1006549637019209728,False,Thu Oct 12 19:24:54 +0000 2017,Gavin Cleveland,12,737
68 model and still going!,"New South Wales, Australia",1006577686146310144,1006549637019209728,False,Tue Jun 12 16:43:16 +0000 2018,@rwg,36,70
"Your connection to the world of travel, brought to you by our editors. Questions? Stories? Please share! Social media terms: http://t.co/EZJig77Mz1","New York, NY",16211434,1006283772105494528,True,Tue Sep 09 21:16:34 +0000 2008,Travel + Leisure,4048068,91984
"Let's Go Islanders....Hockey and dogs and animals and stuff.....Also fan of NY Yankees, Miami Marlins, Miami Heat, Houston Rockets, Miami Dolphins, & NY Jets",,897252130997882882,997860021949022209,False,Tue Aug 15 00:22:32 +0000 2017,Islanders Fan 03,1253,28171
,,344858648,931976557261754368,False,Fri Jul 29 18:03:18 +0000 2011,William Jones,72,7539
"Baton Rouge News, Weather and Sports for more than 60 years.","Baton Rouge, La.",40288957,1008797874274983936,True,Fri May 15 17:34:12 +0000 2009,WBRZ News,95056,63401
バンダイ公式ショッピングサイト『プレミアムバンダイ』の公式ツイッターです。新商品や、キャンペーン情報など旬な情報をお届けします。なお、お問合せに対する回答などについては承っておりません。予めご了承ください。,,211093373,1008999127638630405,True,Tue Nov 02 08:59:40 +0000 2010,プレミアムバンダイ,211995,8930
technician and switching system operator,Jakarta Capital Region,3688149552,1009222028937781248,False,Sat Sep 26 03:09:44 +0000 2015,The Late Shirohige,103,3027
"Charisma
Uniqueness
Nerve and
Talent
millionaire on making💰💰",,740470676629360640,936757502770900993,False,Wed Jun 08 09:09:01 +0000 2016,ⓘⓒⓞⓝⓘⓒ ⓓⓐⓓⓓⓨ,1224,48235
肉を切らせて焼かせて食べる担当,ヴォイテクの鞍の真ん中,160186939,1009194185369370624,False,Sun Jun 27 12:46:10 +0000 2010,ことらのこ,727,175963
"A louca Army dos retweet ~
Metade de mim ama BTS e a outra metade ama o Bangtan ~ Utt: 🐯
Bias Wrecker: 🐰 •fan account•","Piracicaba, SP",2915780356,1009136761354706944,False,Thu Dec 11 16:13:23 +0000 2014,Lary,315,10811
"Cowboys fan, handbag lover, mother to Desmond and wife of Steve!",virginia,2204588090,1009230489788575744,False,Wed Nov 20 09:22:32 +0000 2013,erica logwood,718,6002
"Clemson Alum working/living in Charleston, SC. Go Tigers! I stream part time on Twitch join me and my buddies https://t.co/lgTphwSh0g","Charleston, SC",145280361,1009230680339963910,False,Tue May 18 15:28:52 +0000 2010,ChucktownTiger,179,4650
@BTS_twt   ㅡTeamwork makes the dream work,jungkook's,893065802970038274,1009136761354706944,False,Thu Aug 03 11:07:34 +0000 2017,иατиι.κ🍑,144,77441
"Tôi iu các chàng trai BTS iu cả Bố Bang❤️      Tôi tự hào vì mình là  một ARMY❤️          ❤️ ARMY + BTS = FAMILY❤️
Fan Account",대한민국,879642856842944512,1009136761354706944,False,Tue Jun 27 10:09:34 +0000 2017,BANGTAN BOYS,1664,6167
"NO  PORNO.!!!!!!!!  - IO AMO  CLASSICO MUSICA - OPERA , BALLETTO + ARTE - RINASCIMENTO. STORIA + ARTE - ANTICO CIVILTA.  IO  AMO MOLTO GATTO - LEOPARDO, TIGRE.!",Česká republika,2801655380,1008205418777272325,False,Wed Sep 10 11:54:00 +0000 2014,CALLAS wagner,195,120571
This used to mean something.,"Nunyabiznis, USA",2171618857,1009230489788575744,False,Sun Nov 03 06:14:42 +0000 2013,blank,113,18066
"#Earper & #Creampuff
Co-Manager Of @DomBombSpirit 🐧🐉🐯
#AlwaysBeKind #KindnessMatters
#DomIsTheBombThursday 
#WaverlyLove #StartTheWave #BeTheChange",Somewhere Using My #Zenitude,240516505,1009230465683714050,False,Thu Jan 20 03:15:17 +0000 2011,JC's #DomVision™ 🐯,1734,49583
#PPW,NJ,424644761,1009174352946921473,False,Wed Nov 30 01:08:11 +0000 2011,Chris Kopack,484,1395
只今省エネモードです。創作。あとアイドルが大好き。,,61826496,1008942898727940096,False,Fri Jul 31 17:40:12 +0000 2009,TIGER,16552,181872
,,762803570,1009096501136510976,False,Fri Aug 17 02:24:07 +0000 2012,praveenkumar.T,48,1108
"WoT blitzの「Tiger_R_1」
通称虎ちゃんです。
勝率59%、戦闘数23000超の(にわか)戦車オタク。糞雑魚です。
追記:にゃんこ、FGO、勇こな、マイクラ、モンハン3G、4G、X。
無言フォローは基本的にフォロバしません。フォロバ欲しい方は一言お願いします。苦手な人はフォロー解除します。",第一虎戦車大隊所属,711609388188893184,1008587958805356544,False,Sun Mar 20 17:44:34 +0000 2016,被災した虎ちゃん[STOLZ][LS],368,64423
"WoT blitzの「Tiger_R_1」
通称虎ちゃんです。
勝率59%、戦闘数23000超の(にわか)戦車オタク。糞雑魚です。
追記:にゃんこ、FGO、勇こな、マイクラ、モンハン3G、4G、X。
無言フォローは基本的にフォロバしません。フォロバ欲しい方は一言お願いします。苦手な人はフォロー解除します。",第一虎戦車大隊所属,711609388188893184,1009074489433264128,False,Sun Mar 20 17:44:34 +0000 2016,被災した虎ちゃん[STOLZ][LS],368,64423
,,942048095629537280,1006159351013228544,False,Sat Dec 16 15:05:43 +0000 2017,stevenn3414,16,352
INSTAGRAM:@HBB32--ISTALYA GIDA LTD.ŞTİ--FENERBAHÇE💛💙SDÜ İİBF. İKTİSAT--ISPARTA DAVRAZSPOR🍀⚽️🌸-MUSTAFA KEMAL ATATÜRK🎩--ISPARTA 😎T Ü R K İ Y E 🇹🇷🇹🇷🇹🇷,Isparta ,354308976,1009222028937781248,False,Sat Aug 13 14:06:59 +0000 2011,H.BurakBÖLÜKBAŞI🇹🇷,4171,33116
🍼🍼🍼น้องเหนียงของแม่💜💜💜💜🐯🐯🐯🌸🌸🌸🌸💗💗💗🦄🦄🦄🍑🍑🍑นุพุงกะทิ🍅🍅🍅🍔🍔🍔🍭🍭🍭,,848038911456624640,1009136761354706944,False,Sat Apr 01 05:06:47 +0000 2017,🍬FEFAV🍬,12,6058
"Let's Go Islanders....Hockey and dogs and animals and stuff.....Also fan of NY Yankees, Miami Marlins, Miami Heat, Houston Rockets, Miami Dolphins, & NY Jets",,897252130997882882,1009170420552032256,False,Tue Aug 15 00:22:32 +0000 2017,Islanders Fan 03,1253,28171
,,3092157118,1009222028937781248,False,Sun Mar 15 17:21:35 +0000 2015,wrlingtn@gmail.com,1142,5661
"WoT blitzの「Tiger_R_1」
通称虎ちゃんです。
勝率59%、戦闘数23000超の(にわか)戦車オタク。糞雑魚です。
追記:にゃんこ、FGO、勇こな、マイクラ、モンハン3G、4G、X。
無言フォローは基本的にフォロバしません。フォロバ欲しい方は一言お願いします。苦手な人はフォロー解除します。",第一虎戦車大隊所属,711609388188893184,1009219823518093312,False,Sun Mar 20 17:44:34 +0000 2016,被災した虎ちゃん[STOLZ][LS],368,64423
Tosha,"St. Clair, OH",889559182822834176,1008855924897767424,False,Mon Jul 24 18:53:31 +0000 2017,Miles Morales,109,4685
i purple seven talented dorks ✨ | fan account,ph,885681472287367168,1009136761354706944,False,Fri Jul 14 02:04:52 +0000 2017,kath ; ia bc werkin',1643,44592
